Timestamp,A0_Raw,A1_Raw,A2_Raw,Motor_State
2026-08-23 07:18:52.847240,6370,4809,0,1
2026-08-23 07:18:52.847260,6491,5561,3173,1
2026-08-23 07:18:52.847281,6407,4821,0,1
2026-08-23 07:18:52.847301,6479,5542,2529,1
2026-08-23 07:18:52.866520,6438,4318,0,1
2026-08-23 07:18:52.866540,6489,5175,2680,1
2026-08-23 07:18:52.866560,6376,4582,0,1
2026-08-23 07:18:52.866580,6489,5409,2971,1
2026-08-23 07:18:52.866600,6390,4736,0,1
2026-08-23 07:18:52.866620,6487,5452,2911,1
2026-08-23 07:18:52.866640,6378,4768,0,1
2026-08-23 07:18:52.866660,6371,5360,0,1
2026-08-23 07:18:52.866680,6404,4914,0,1
2026-08-23 07:18:52.866700,6483,5596,2614,1
2026-08-23 07:18:52.866720,6393,4899,0,1
2026-08-23 07:18:52.866740,6383,5409,0,1
2026-08-23 07:18:52.866760,6388,4930,0,1
2026-08-23 07:18:52.885996,6511,5080,2820,1
2026-08-23 07:18:52.886016,6412,4499,0,1
2026-08-23 07:18:52.886036,6488,5343,2804,1
2026-08-23 07:18:52.886056,6382,4707,0,1
2026-08-23 07:18:52.886076,6475,5452,2705,1
2026-08-23 07:18:52.886096,6381,4777,0,1
2026-08-23 07:18:52.886116,6488,5489,2536,1
2026-08-23 07:18:52.886136,6392,4883,0,1
2026-08-23 07:18:52.886156,6483,5608,3135,1
2026-08-23 07:18:52.886176,6377,4830,0,1
2026-08-23 07:18:52.886196,6489,5549,3002,1
2026-08-23 07:18:52.886216,6400,4858,0,1
2026-08-23 07:18:52.886236,6490,5487,2519,1
2026-08-23 07:18:52.905887,6436,4350,0,1
2026-08-23 07:18:52.905907,6486,5208,2903,1
2026-08-23 07:18:52.905927,6388,4589,0,1
2026-08-23 07:18:52.905947,6555,5392,2712,1
2026-08-23 07:18:52.905967,6403,4761,7,1
2026-08-23 07:18:52.905987,6476,5513,3084,1
2026-08-23 07:18:52.906007,6376,4793,0,1
2026-08-23 07:18:52.906027,6499,5526,3051,1
2026-08-23 07:18:52.906047,6398,4859,0,1
2026-08-23 07:18:52.906067,6479,5521,2650,1
2026-08-23 07:18:52.906087,6385,4868,0,1
2026-08-23 07:18:52.906107,6498,5562,3021,1
2026-08-23 07:18:52.906127,6397,4768,0,1
2026-08-23 07:18:52.924980,6514,4974,2969,1
2026-08-23 07:18:52.925000,6387,4356,0,1
